claim_gang,claim_url,country,date,domain,has_infostealer_info,link,summary,title,url,victim,infostealer_data.employees,infostealer_data.employees_url,infostealer_data.thirdparties,infostealer_data.update,infostealer_data.users,infostealer_data.users_url,infostealer_data.infostealer_stats.Azorult,infostealer_data.infostealer_stats.Lumma,infostealer_data.infostealer_stats.Raccoon,infostealer_data.infostealer_stats.RedLine,infostealer_data.infostealer_stats.StealC,infostealer_data.infostealer_stats.Vidar,infostealer_data.thirdparties_domain,infostealer_data.infostealer_stats.UNKNOWN,infostealer_data.infostealer_stats.CRYPTBOT,infostealer_data.infostealer_stats.Generic Stealer,infostealer_data.infostealer_stats.Atomic,infostealer_data.infostealer_stats.DarkCrystal,infostealer_data.infostealer_stats.Taurus,infostealer_data.infostealer_stats.Ficker,added,infostealer_data.infostealer_stats.Mystic,infostealer_data.infostealer_stats.Predator,infostealer_data.infostealer_stats.KPOT,infostealer_data.infostealer_stats.Redline,infostealer_data.infostealer_stats.racoon,infostealer_data.infostealer_stats.Acreed
False,False,FR,2023-03-10,transactimo.fr,False,https://www.ransomware.live/id/dHJhbnNhY3RpbW8uZnJAMjAyMy0wMy0xMA==,Une agence immobilière cliente de Transactimo a été victime d'une cyberattaque. Toutes ses données ont été perdues.,"Loire. Victime d'une cyberattaque, cette agence immobilière du Coteau a perdu toutes ses données",https://www.leprogres.fr/economie/2023/05/05/comment-l-agence-immobiliere-tout-imo-a-ete-victime-d-une-cyberattaque-et-d-un-piratage-de-ses-donnees,Transactimo,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,False,US,2023-03-12,amerita.com,False,https://www.ransomware.live/id/YW1lcml0YS5jb21AMjAyMy0wMy0xMg==,"Amerita, une filiale de PharMerica, a confirmé une violation de données ayant exposé les informations de santé de dizaines de milliers de patients. L'entreprise a découvert qu'une partie non autorisée avait accédé à son réseau informatique et potentiellement acquis des données sensibles. L'incident a été détecté le 14 mars 2023 et a conduit à une enquête avec l'aide de spécialistes en cybersécurité. Les informations compromises pourraient inclure le nom, l'adresse, l'historique médical, les diagnostics, les médicaments et les informations d'assurance santé des patients. Suite à cette violation, Amerita a envoyé des lettres de notification de violation de données à toutes les personnes concernées.
","PharMerica Company Amerita Confirms Data Breach Leaked Tens of Thousands of Patients’ Health Information | Console and Associates, P.C. - JDSupra",https://www.jdsupra.com/legalnews/pharmerica-company-amerita-confirms-3631755/,Amerita,,,,,,,,,,,,,,,,,,,,,,,,,,,
vicesociety,https:/www.ransomware.live/id/QXV0b3JpZGFkIGRlIEFjdWVkdWN0b3MgWSBBbGNhbnRhcmlsbGFkb3NAdmljZXNvY2lldHk=,PR,2023-03-13,acueductospr.com,False,https://www.ransomware.live/id/YWN1ZWR1Y3Rvc3ByLmNvbUAyMDIzLTAzLTEz,"La plateforme de l'Autorité de l'Acqueduc et de l'Assainissement de Puerto Rico a été victime d'une cyberattaque le 13 mars 2023. Des données personnelles de clients et d'employés ont été compromises. Les autorités compétentes ont été informées et une enquête est en cours. La nature des informations personnelles exposées incluent des noms, des numéros de sécurité sociale, des permis de conduire, des cartes électorales, des passeports et d'autres identifications personnelles. Des mesures ont été prises pour renforcer la sécurité des systèmes d'information de l'AAA et les clients sont invités à changer régulièrement leurs mots de passe.",Confirman información de abonados AAA comprometida tras ataque cibernético • WIPR,https://wipr.pr/confirman-informacion-de-abonados-aaa-comprometida-tras-ataque-cibernetico/,Autorité de l'Acqueduc et de l'Assainissement de Puerto Rico (AAA),,,,,,,,,,,,,,,,,,,,,,,,,,,
False,False,US,2023-03-13,orrick.com,False,https://www.ransomware.live/id/b3JyaWNrLmNvbUAyMDIzLTAzLTEz,"Le cabinet d'avocats basé à San Francisco, Orrick, Herrington & Sutcliffe LLP, fait face à une action collective suite à une attaque de ransomware et une violation de données détectées le 13 mars 2023. Les informations compromises comprenaient des noms, des adresses, des dates de naissance et des numéros de sécurité sociale. Une plainte a été déposée le 11 août 2023, alléguant que le cabinet d'avocats n'a pas mis en place des mesures adéquates pour protéger ses systèmes informatiques et n'a pas détecté la violation en temps opportun. La plainte allègue également que les plaignants ont vu leur vie privée violée et ont été victimes de vol d'identité et de fraude.","Orrick, Herrington & Sutcliffe Sued Over Ransomware Attack and Data Breach",https://www.hipaajournal.com/orrick-herrington-sutcliffe-sued-over-ransomware-attack-breach/,"Orrick, Herrington & Sutcliffe LLP",,,,,,,,,,,,,,,,,,,,,,,,,,,
karakurt,https:/www.ransomware.live/id/UGV0YWx1bWEgSGVhbHRoIENlbnRlckBrYXJha3VydA==,US,2023-03-14,phealthcenter.org,False,https://www.ransomware.live/id/cGhlYWx0aGNlbnRlci5vcmdAMjAyMy0wMy0xNA==,"Le centre de santé Petaluma a signalé une violation de données à l'Attorney General du Maine après qu'un tiers non autorisé ait accédé à des fichiers contenant des informations confidentielles appartenant aux employés, membres du conseil et bénévoles. Les informations compromises incluent les noms, adresses, numéros de sécurité sociale, numéros de permis de conduire, numéros de passeport, dates de naissance et informations sur les plans d'assurance maladie des consommateurs. Le centre de santé a commencé à envoyer des lettres de notification de violation de données à tous les individus touchés. Une cyberattaque contre le centre de santé Petaluma, sans chiffrement, a été revendiquée mi-avril par Karakurt.","Petaluma Health Center Files Official Notice of Data Breach Following Recent Cyber-Incident | Console and Associates, P.C. - JDSupra",https://www.jdsupra.com/legalnews/petaluma-health-center-files-official-5515492/,Petaluma Health Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,False,FR,2023-03-14,mairie-montsaintmartin.fr,False,https://www.ransomware.live/id/bWFpcmllLW1vbnRzYWludG1hcnRpbi5mckAyMDIzLTAzLTE0,"La mairie de Mont-Saint-Martin a été victime d'une cyberattaque qui a permis aux hackers de voler les données personnelles des agents et des élus. Les coordonnées bancaires, les numéros de sécurité sociale, l'identité et l'adresse des personnels et des élus ont été dérobés. Aucune donnée personnelle d'administré n'a été corrompue ou volée. La commune a suspendu les demandes habituellement traitées en ligne pour contrôler et maintenir le système informatique. Des messages de prévention ont été passés aux personnels concernés pour éviter d'éventuelles tentatives d'usurpation d'identité.",La mairie de Mont-Saint-Martin cible d'une cyberattaque | Les Frontaliers,https://www.lesfrontaliers.lu/societe/la-mairie-de-mont-saint-martin-cible-dune-cyberattaque/,Mont-Saint-Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,False,US,2023-03-15,strausnews.com,False,https://www.ransomware.live/id/c3RyYXVzbmV3cy5jb21AMjAyMy0wMy0xNQ==,"Le journal a été victime d'une cyberattaque par ransomware en mars. Malgré cela, ils ont réussi à publier le journal chaque semaine en créant les pages à partir de zéro. En avril, il y a eu un incendie à l'usine d'impression habituelle du journal. Ils ont dû trouver une nouvelle usine d'impression dans le Massachusetts. Le journal n'a jamais manqué une édition, mais demande maintenant des dons pour soutenir leur travail. Les lecteurs sont également encouragés à soutenir les annonceurs locaux.","A cyberattack on our newsroom, a fire at the printer",https://www.pikecountycourier.com/news/local-news/a-cyberattack-on-our-newsroom-a-fire-at-the-printer-FA2570326,Straus News,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,False,DE,2023-03-15,matthaei.de,False,https://www.ransomware.live/id/bWF0dGhhZWkuZGVAMjAyMy0wMy0xNQ==,Cyberattaque revendiquée par Black Basta début juin.,Werder Bremens neuer Sponsor Matthäi Opfer von Hackerangriff - buten un binnen,https://www.butenunbinnen.de/nachrichten/werder-bremen-sponsor-matthaei-hackerangriff-100.html,Matthäi,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,False,US,2023-03-15,jefcoed.com,False,https://www.ransomware.live/id/amVmY29lZC5jb21AMjAyMy0wMy0xNQ==,"Le système scolaire du comté de Jefferson a été victime d'une attaque informatique par ransomware pendant les vacances de printemps. L'équipe technologique a immédiatement pris des mesures pour stopper l'attaque et a informé les autorités locales et étatiques. Le ransomware est une forme de logiciel malveillant conçu pour crypter les fichiers d'un appareil, rendant tous les fichiers et les systèmes qui en dépendent inutilisables. Les attaquants exigent ensuite une rançon en échange du déchiffrement. Les enquêtes préliminaires n'ont révélé aucune preuve d'une violation des informations personnelles sensibles, mais l'enquête se poursuit avec l'aide d'experts en cybersé",Jefferson County Schools victim of ransomware attack - al.com,https://www.al.com/news/2023/04/jefferson-county-schools-victim-of-ransomware-attack.html,Jefferson County School System,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,False,US,2023-03-18,maimonidesmed.org,False,https://www.ransomware.live/id/bWFpbW9uaWRlc21lZC5vcmdAMjAyMy0wMy0xOA==,"Le 4 avril 2023, le Centre médical Maimonides a découvert un accès non autorisé à des informations de patients sur l'un de ses serveurs. L'enquête a révélé que le pirate avait accédé au serveur du 18 mars 2023 au 4 avril 2023. Les informations potentiellement consultées comprenaient les noms, les adresses et des informations cliniques limitées. Le Centre médical a informé 33 000 patients potentiellement touchés et offre une surveillance gratuite du crédit et de l'identité pendant 24 mois. Aucune demande de rançon ou d'extorsion n'a été mentionnée dans la déclaration du Centre médical.","Maimondes Medical Center notifies 33,000 patients of hacking incident",https://www.databreaches.net/maimondes-medical-center-notifies-33000-patients-of-hacking-incident/,Maimonides Medical Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,False,FR,2023-03-18,peisey-nancroix.fr,False,https://www.ransomware.live/id/cGVpc2V5LW5hbmNyb2l4LmZyQDIwMjMtMDMtMTg=,La mairie de Peisey-Nancroix a été victime d'une cyber-attaque qui a crypté toutes ses données informatiques. Les données personnelles des services municipaux pourraient avoir été extraites et/ou diffusées. Les conséquences de cette attaque peuvent être des fraudes ou l'usurpation d'identité. La mairie appelle à la vigilance et donne des conseils pour se protéger. Les services municipaux fonctionnent de manière dégradée et la mairie travaille à rétablir le fonctionnement normal.,Cyber-attaque du réseau informatique de la mairie - Mairie de Peisey-Nancroix,https://www.peisey-nancroix.fr/actualites/cyber-attaque-du-reseau-informatique-de-la-mairie/,Peisey-Nancroix,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,False,ME,2023-03-23,yucatan.gob.mx,True,https://www.ransomware.live/id/eXVjYXRhbi5nb2IubXhAMjAyMy0wMy0yMw==,"Moins d'une semaine après avoir signalé la cyberattaque dans le gouvernement du Yucatan, il a été annoncé que les pages en ligne ont été récupérées ce jeudi. L'attaque a été revendiquée par le groupe Alphv/BlackCat.",Gobierno de Yucatán recupera sus páginas de internet tras ciberataque,https://laverdadnoticias.com/yucatan/Gobierno-de-Yucatan-recupera-sus-paginas-de-internet-tras-ciberataque-20230330-0321.html,Gouvernement du Yucatan,81.0,19.0,43.0,2024-02-25 12:06:33,1888.0,100.0,,,,,,,,,,,,,,,,,,,,,
False,False,SW,2023-03-23,careium.se,False,https://www.ransomware.live/id/Y2FyZWl1bS5zZUAyMDIzLTAzLTIz,Cet article est en suédois et parle d'une possible fuite de fichiers audio à des cybercriminels. Il n'y a pas assez d'informations pour en savoir plus sur la nature de la fuite ou sur les conséquences potentielles.,Ljudinspelningar kan ha läckt till cyberkriminella,https://pt.se/nyheter/pitea/artikel/ljudinspelningar-kan-ha-lackt-till-cyberkriminella/lyo0g86r,Careium,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,False,US,2023-03-27,onixgroup.com,False,https://www.ransomware.live/id/b25peGdyb3VwLmNvbUAyMDIzLTAzLTI3,"Onix Group LLC a annoncé une cyberattaque par ransomware le 27 mars 2023. Des fichiers ont été corrompus et supprimés. Les données volées incluent des informations personnelles telles que les noms, les numéros de sécurité sociale, les dates de naissance et les informations de soins de santé. Les entreprises affiliées à Onix ont également été touchées. Onix a ouvert une ligne d'assistance pour les personnes touchées et offre des services de surveillance de crédit et de protection contre le vol d'identité.",Notice of Data Security Incident at Onix Group LLC,https://www.prnewswire.com/news-releases/notice-of-data-security-incident-at-onix-group-llc-301836100.html,Onix Group LLC,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,False,US,2023-03-27,onixgroup.com,False,https://www.ransomware.live/id/b25peGdyb3VwLmNvbUAyMDIzLTAzLTI3,"En mars, le groupe Onix a subi une attaque de ransomware qui a entraîné une violation des données de santé et a touché plusieurs organisations affiliées.",Healthcare Business Associate Data Breach Impacts 320K,https://healthitsecurity.com/news/business-associate-healthcare-data-breach-impacts-320k,Onix Group,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,False,DE,2023-03-28,materna.de,False,https://www.ransomware.live/id/bWF0ZXJuYS5kZUAyMDIzLTAzLTI4,"L'IT-Dienstleister Materna a été victime d'une cyberattaque avec suspicion de ransomware. Vodafone a dû suspendre la vente en ligne de ses cartes prépayées ""Callya"" car Materna fournit les services CallYa. Les systèmes de Materna ont été réinstallés et les employés ont été équipés de nouveaux systèmes. Aucune fuite de données n'a été détectée. Les cyberattaques sur les entreprises et les institutions sont de plus en plus fréquentes.",Vodafone Callya: Ausfall von Onlinesystemen nach Angriff auf Materna | heise online,https://www.heise.de/news/Vodafone-Callya-Ausfall-von-Onlinesystemen-nach-Angriff-auf-Materna-8971144.html,Materna,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,False,US,2023-03-28,wcchs.net,False,https://www.ransomware.live/id/d2NjaHMubmV0QDIwMjMtMDMtMjg=,"Le système de santé communautaire du comté de Wyoming à New York a informé 24 016 patients d'une attaque en mars 2023 qui a exposé des données sensibles, et a depuis renforcé sa sécurité et offert des services de surveillance de crédit.",Daviess Community Hospital Investigating Potential Cyberattack,https://www.hipaajournal.com/daviess-community-hospital-investigating-potential-cyberattack/,Wyoming County Community Health System,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,False,IR,2023-03-30,evide.org,False,https://www.ransomware.live/id/ZXZpZGUub3JnQDIwMjMtMDMtMzA=,"Plusieurs associations caritatives travaillant avec des personnes vulnérables ont été victimes d'une cyberattaque en mars 2023. L'attaque a été menée contre Evide, un fournisseur de services de gestion de données basé à Derry-Londonderry. Les données personnelles des utilisateurs de ces associations ont été compromises. Les autorités policières d'Irlande et d'Irlande du Nord enquêtent sur l'incident. Les associations caritatives sont considérées comme particulièrement vulnérables aux cyberattaques en raison de la quantité de données personnelles qu'elles détiennent et de leur manque de ressources pour investir dans des mesures de sécurité adéquates.",Charity data stolen in ransomware attack on supplier | Computer Weekly,https://www.computerweekly.com/news/365534826/Charity-data-stolen-in-ransomware-attack-on-supplier,Evide,,,,,,,,,,,,,,,,,,,,,,,,,,,
