Country,Year,Attack Type,Target Industry,Financial Loss (in Million $),Number of Affected Users,Attack Source,Security Vulnerability Type,Defense Mechanism Used,Incident Resolution Time (in Hours)
Australia,2022,DDoS,Telecommunications,1.2602047313595257,-0.39531843289778773,Nation-state,Social Engineering,VPN,1.7272044964403908
Brazil,2023,Man-in-the-Middle,Banking,-1.0540651855320062,-0.4432977484534575,Unknown,Social Engineering,Firewall,0.31720195177280464
UK,2022,Ransomware,Government,-0.6444998549983652,-0.06762477844082036,Insider,Weak Passwords,Antivirus,1.1923759450147546
France,2024,Ransomware,Banking,0.9840347247655947,0.8800400059948557,Unknown,Unpatched Software,AI-based Detection,0.5116850613821269
Japan,2017,Phishing,IT,0.5254882987228419,-0.7536368888144744,Hacker Group,Zero-day,Firewall,0.9978928354054325
USA,2017,Malware,IT,0.8697455019109996,1.6823042490553761,Nation-state,Unpatched Software,Antivirus,-0.16900582225050098
USA,2021,Man-in-the-Middle,Education,-0.5013777886880512,-1.5719344814114644,Unknown,Zero-day,VPN,1.046513612807763
Russia,2021,SQL Injection,Telecommunications,0.6105972944656252,0.11700020733605479,Insider,Unpatched Software,VPN,-0.8496967058831288
Japan,2015,Malware,Healthcare,-0.8407716206909073,1.047645080710427,Hacker Group,Weak Passwords,AI-based Detection,-1.5790083669180872
UK,2015,Ransomware,IT,-0.8466771428444881,-1.6664753615203323,Unknown,Weak Passwords,AI-based Detection,-1.0928005928947817
France,2020,Phishing,Government,1.526647995582853,-1.0176973249196235,Insider,Zero-day,VPN,-1.2386629251017733
Japan,2017,Man-in-the-Middle,Retail,0.8207644064018875,0.19043005061979495,Nation-state,Zero-day,VPN,-1.287283702504104
France,2015,SQL Injection,Government,-1.3052235688872413,-0.5525025203178182,Insider,Zero-day,VPN,-0.4121097092621538
Australia,2024,Phishing,Retail,0.796794934131471,1.3552625530885967,Hacker Group,Social Engineering,AI-based Detection,1.4354798320264075
Australia,2023,SQL Injection,Healthcare,1.6916552322270255,0.11729686569666933,Nation-state,Zero-day,Encryption,-0.023143490043509303
China,2015,DDoS,Government,-0.9651349695721995,-0.6923493412210037,Nation-state,Social Engineering,Firewall,-1.6762499217227482
Japan,2022,SQL Injection,Telecommunications,0.5949650299414408,1.0954691680541473,Insider,Unpatched Software,Firewall,1.143755167612424
Russia,2019,Man-in-the-Middle,Healthcare,0.1155755845331077,0.059307055228169495,Unknown,Zero-day,Encryption,1.4354798320264075
Brazil,2016,SQL Injection,Education,0.1853996994077996,0.8747070545354362,Unknown,Zero-day,Encryption,0.3658227291751352
Brazil,2016,DDoS,IT,-1.1593224333281835,1.6684785896444103,Hacker Group,Weak Passwords,AI-based Detection,-0.5093512640668149
France,2022,Malware,Healthcare,0.6043443886559515,-0.6180260733395988,Hacker Group,Social Engineering,VPN,1.5813421642333991
Germany,2021,Ransomware,IT,-1.5615927070838718,-0.8615204961193541,Nation-state,Social Engineering,AI-based Detection,0.21996039696814348
UK,2023,DDoS,Government,0.16629359832268498,-0.5710333193087634,Hacker Group,Unpatched Software,VPN,-0.5093512640668149
India,2022,Ransomware,Education,0.2441075372875159,-1.1544913243211363,Unknown,Unpatched Software,AI-based Detection,0.8520305031984408
Japan,2019,DDoS,Government,0.8391757401748162,-0.04627572502403697,Nation-state,Zero-day,Firewall,1.4841006094287381
China,2019,Phishing,Banking,-0.0469999665184139,-0.5642860663626933,Insider,Social Engineering,Firewall,0.02547728735882126
India,2018,DDoS,Government,-0.5020725560002373,-0.20184543903979296,Insider,Unpatched Software,VPN,1.7272044964403908
India,2015,Malware,Telecommunications,-1.264579681124361,-1.6429565626520775,Insider,Zero-day,Encryption,-0.7038343736761371
France,2017,Ransomware,Telecommunications,0.5511946892737233,-1.1175953030986585,Hacker Group,Zero-day,Encryption,0.8034097257961103
Germany,2017,Malware,Healthcare,-1.4577249939120662,0.5922813961987544,Unknown,Social Engineering,VPN,0.3658227291751352
Brazil,2015,Ransomware,Healthcare,0.39660896231234044,1.5759901714490967,Insider,Unpatched Software,Firewall,1.3382382772217463
Japan,2020,Phishing,Education,0.13815552217915233,-0.549680816376159,Hacker Group,Weak Passwords,Antivirus,-0.5579720414691455
Russia,2024,Phishing,Education,1.298764317185848,-0.832289299051359,Nation-state,Zero-day,Antivirus,-1.384525257308765
Russia,2017,Phishing,IT,1.3453137271023097,0.9888584320872532,Nation-state,Social Engineering,Antivirus,-0.21762659965283154
China,2022,Ransomware,Telecommunications,0.5011714427963321,0.30057309078749467,Unknown,Zero-day,Antivirus,0.608926616186788
UK,2016,SQL Injection,IT,-1.5251174231941071,-1.0971948665326774,Unknown,Unpatched Software,Antivirus,-0.31486815445749267
Japan,2018,Ransomware,Retail,-0.08660170331301534,-1.0933383078446883,Nation-state,Weak Passwords,AI-based Detection,-0.5093512640668149
France,2015,SQL Injection,IT,1.2952904806249184,-1.7186458387986376,Hacker Group,Social Engineering,Firewall,1.5813421642333991
Japan,2020,Malware,Banking,-1.2076087615251097,0.8898987222115573,Hacker Group,Zero-day,Firewall,0.9492720580031019
UK,2015,Phishing,IT,-0.7028603092219883,-0.8564738544730859,Hacker Group,Zero-day,Encryption,-0.3634889318598232
Brazil,2021,SQL Injection,Healthcare,0.1423241260522684,-0.23129050608869633,Unknown,Weak Passwords,AI-based Detection,-0.3634889318598232
Russia,2015,Malware,Healthcare,0.43760023373131407,-1.462005311224673,Nation-state,Zero-day,AI-based Detection,0.8034097257961103
India,2016,Phishing,Retail,0.30802613000862683,1.596883888777495,Nation-state,Unpatched Software,AI-based Detection,1.6785837190380604
Japan,2020,Ransomware,IT,1.0083515806921044,1.482311670295504,Unknown,Social Engineering,VPN,-1.5790083669180872
Germany,2023,Man-in-the-Middle,Telecommunications,1.2970273989053833,0.14844944307701685,Unknown,Weak Passwords,AI-based Detection,-0.7038343736761371
China,2016,Malware,Healthcare,1.6027250162672186,1.0496871940765178,Unknown,Weak Passwords,Firewall,-0.5093512640668149
Japan,2023,Ransomware,Banking,0.08222675354818017,-0.8404612020315431,Nation-state,Social Engineering,Encryption,0.5603058387844574
China,2024,Phishing,Education,-1.6147424064661,1.1603131664591713,Insider,Zero-day,Antivirus,0.608926616186788
China,2019,Ransomware,IT,0.6088603761851603,-1.1371195626460804,Hacker Group,Weak Passwords,VPN,1.4841006094287381
Russia,2022,Phishing,Retail,0.579332765417256,0.9311238857895147,Hacker Group,Weak Passwords,Encryption,0.8034097257961103
Japan,2021,Phishing,Healthcare,-0.45309146049112486,0.1851453923818709,Hacker Group,Weak Passwords,VPN,0.608926616186788
India,2017,Phishing,Retail,-0.47636616544935556,0.3979770690278748,Nation-state,Weak Passwords,Firewall,-1.0928005928947817
Russia,2018,Malware,Healthcare,-0.3415813068852737,-1.4282517989152166,Unknown,Social Engineering,Encryption,0.9492720580031019
Russia,2022,Ransomware,Retail,0.9183792137640191,-0.19002739783670686,Unknown,Unpatched Software,AI-based Detection,-1.6276291443204178
Australia,2020,Ransomware,Healthcare,0.29239386548444196,-1.0239616456507399,Nation-state,Social Engineering,Antivirus,0.17133961956581292
Germany,2017,Phishing,Retail,1.4974677684710411,1.3921033820579367,Nation-state,Zero-day,AI-based Detection,0.8034097257961103
Japan,2017,Phishing,Healthcare,-0.10779210633468801,-0.1165561603631135,Nation-state,Social Engineering,Encryption,1.2896174998194159
France,2017,Malware,Education,-1.6425330989535394,-0.5610124758484701,Nation-state,Unpatched Software,AI-based Detection,-0.2662473770551621
Brazil,2018,Phishing,Banking,1.6763703513589339,-0.6477953948756855,Hacker Group,Social Engineering,Antivirus,0.9006512806007714
India,2019,Man-in-the-Middle,Education,-0.8004751165841199,0.44423507618881597,Unknown,Zero-day,AI-based Detection,-0.9955590380901205
USA,2023,Malware,Telecommunications,-0.9210172452483891,-1.3136381862433721,Nation-state,Zero-day,Firewall,0.31720195177280464
France,2017,DDoS,Telecommunications,1.0225943105919175,-0.6856917756862821,Unknown,Unpatched Software,Encryption,0.3658227291751352
Russia,2023,SQL Injection,Telecommunications,-1.626900834429355,0.6838936373755089,Nation-state,Unpatched Software,AI-based Detection,-0.12038504484817042
Brazil,2016,Man-in-the-Middle,Retail,0.774214996485426,-1.7018018530442098,Hacker Group,Social Engineering,AI-based Detection,-0.12038504484817042
UK,2017,SQL Injection,Banking,0.8124271986556553,-1.711991722779737,Nation-state,Social Engineering,AI-based Detection,1.5813421642333991
Russia,2024,Ransomware,Banking,0.08014245161162212,-1.6656819728814793,Insider,Zero-day,VPN,0.5603058387844574
India,2018,Man-in-the-Middle,Healthcare,1.5322061340803408,-1.715572320202038,Insider,Zero-day,AI-based Detection,-1.4331460347110956
Germany,2021,SQL Injection,Education,-1.6977671002723258,-1.52889832202743,Hacker Group,Weak Passwords,Antivirus,1.046513612807763
Russia,2020,DDoS,Healthcare,-1.7255577927597652,0.617076515920816,Insider,Zero-day,Antivirus,1.5813421642333991
Germany,2015,Malware,Healthcare,1.4040215649820256,0.5172509775740243,Nation-state,Weak Passwords,Antivirus,0.31720195177280464
Japan,2021,DDoS,Banking,-0.6132353259499955,-0.6671713252428001,Hacker Group,Zero-day,Encryption,1.4841006094287381
Russia,2017,Malware,Education,0.44593744147754577,-1.1020379867455008,Unknown,Zero-day,Firewall,-1.6276291443204178
Russia,2022,Man-in-the-Middle,Healthcare,-0.787621921308679,-1.1118001165192117,Insider,Social Engineering,AI-based Detection,-1.287283702504104
China,2016,Phishing,IT,-1.4855156863995056,1.0203525115338896,Unknown,Zero-day,VPN,-0.2662473770551621
India,2019,DDoS,Banking,-0.12203483623450093,-1.2312120056982052,Unknown,Unpatched Software,AI-based Detection,1.5327213868310685
Russia,2024,Ransomware,Banking,1.0288472164015914,1.4461296988479935,Insider,Unpatched Software,Firewall,1.143755167612424
Germany,2024,Ransomware,Education,-1.343783154713564,-0.2959378820919178,Insider,Social Engineering,Firewall,-0.2662473770551621
Germany,2016,Ransomware,Education,-1.2298413155150614,1.4139871104269905,Unknown,Weak Passwords,AI-based Detection,-1.7248706991250788
Japan,2015,SQL Injection,Banking,-1.0353064681029844,-0.5515608024986581,Unknown,Zero-day,AI-based Detection,1.5813421642333991
India,2019,DDoS,Telecommunications,-0.4735870962006117,-1.3376468163582231,Insider,Social Engineering,VPN,-1.4331460347110956
Australia,2019,Phishing,Education,-1.3764372183863054,1.0612741177195901,Insider,Social Engineering,Antivirus,-0.9955590380901205
China,2017,Malware,IT,-1.1228471494384191,-0.5460381276690782,Hacker Group,Weak Passwords,Firewall,-0.023143490043509303
Brazil,2018,Phishing,IT,-1.2715273542462209,-1.6342396361721594,Insider,Zero-day,Encryption,0.31720195177280464
UK,2017,DDoS,Government,-1.2110825980860398,0.5489140832958944,Nation-state,Zero-day,Antivirus,0.9978928354054325
Brazil,2020,Man-in-the-Middle,Government,-0.6174039298231115,-0.9786488058247799,Nation-state,Zero-day,VPN,0.5116850613821269
UK,2021,DDoS,Banking,1.6166203625109388,-1.3942878661406732,Nation-state,Unpatched Software,Firewall,-0.2662473770551621
Russia,2023,SQL Injection,Education,0.8732193384719295,-1.0657318327284309,Nation-state,Weak Passwords,Antivirus,1.6299629416357297
Japan,2023,Man-in-the-Middle,Healthcare,0.4765072032137292,0.7012653990505648,Nation-state,Weak Passwords,VPN,0.21996039696814348
Brazil,2018,Phishing,Healthcare,1.6899183139465606,-0.16644650768367225,Insider,Weak Passwords,Antivirus,1.4354798320264075
Brazil,2016,Man-in-the-Middle,IT,0.8690507345988138,-1.6124904389201287,Unknown,Social Engineering,AI-based Detection,0.7547889483937796
UK,2015,DDoS,Government,-1.3482991422427728,1.3305812673886313,Nation-state,Unpatched Software,AI-based Detection,-0.4121097092621538
France,2021,Malware,IT,-0.578496960340696,-0.22189402499202193,Nation-state,Social Engineering,Antivirus,-1.5303875895157566
India,2022,Malware,Healthcare,-0.40306821401373366,-0.35851554860247964,Insider,Unpatched Software,Antivirus,-0.023143490043509303
France,2018,Phishing,Banking,1.3644198281874242,-1.2774251691534722,Nation-state,Zero-day,Antivirus,1.2896174998194159
Germany,2017,DDoS,Telecommunications,-1.2326203847638055,-0.33874637343175973,Insider,Weak Passwords,Antivirus,1.2409967224170853
Brazil,2018,SQL Injection,IT,1.6635171560834927,0.5412251125306642,Insider,Social Engineering,Encryption,-0.31486815445749267
Russia,2015,SQL Injection,Education,-0.9380390443969459,0.47655014040087396,Unknown,Weak Passwords,Antivirus,-0.12038504484817042
Brazil,2017,Ransomware,IT,-1.4264604648636967,-0.0400045052612785,Hacker Group,Unpatched Software,Encryption,0.3658227291751352
Brazil,2021,Man-in-the-Middle,IT,1.6284314068181007,1.5932825942602673,Nation-state,Weak Passwords,Antivirus,-0.21762659965283154
Russia,2022,Phishing,Telecommunications,0.79088941197789,0.6302226207150253,Nation-state,Weak Passwords,VPN,-1.384525257308765
Germany,2020,Phishing,Retail,0.984729492077781,0.7886278367357249,Unknown,Weak Passwords,VPN,-0.8496967058831288
India,2023,Ransomware,Telecommunications,-1.6321115892707496,0.5415631650811319,Hacker Group,Weak Passwords,AI-based Detection,-1.0928005928947817
France,2020,SQL Injection,IT,-0.8744678353319277,0.4824281153600271,Unknown,Social Engineering,Antivirus,0.9978928354054325
Germany,2015,Phishing,Banking,0.28787787795523323,1.2313145506048575,Unknown,Social Engineering,VPN,-1.044179815492451
Brazil,2016,SQL Injection,Telecommunications,0.8082585947825397,-0.3846042367574534,Unknown,Zero-day,Antivirus,0.02547728735882126
France,2022,SQL Injection,Healthcare,-0.8140230791717467,1.7070303784610157,Hacker Group,Social Engineering,Encryption,0.5116850613821269
UK,2021,SQL Injection,IT,0.9492963591562952,1.4863545028378322,Hacker Group,Social Engineering,Encryption,1.1923759450147546
France,2016,Ransomware,IT,0.19095783790528767,0.7586308471554457,Hacker Group,Social Engineering,Antivirus,-0.7524551510784677
Brazil,2024,DDoS,Banking,0.18192586284686962,0.8495980288736545,Unknown,Social Engineering,AI-based Detection,-0.31486815445749267
India,2017,Malware,Telecommunications,-1.4955898124262028,0.16445174697109635,Nation-state,Weak Passwords,AI-based Detection,0.2685811743704741
Australia,2019,Phishing,Banking,-0.46629203942265873,1.3728033410388865,Insider,Social Engineering,Antivirus,-1.3359044799064344
UK,2022,Ransomware,Healthcare,0.8746088730963016,-0.3152551706900737,Hacker Group,Zero-day,Antivirus,-0.46073048666448435
India,2024,Malware,Retail,0.1979055110271474,-1.346439632186205,Insider,Zero-day,AI-based Detection,1.046513612807763
USA,2018,Malware,Government,0.6960536738645022,-0.4872514790459044,Hacker Group,Zero-day,AI-based Detection,0.17133961956581292
Japan,2016,SQL Injection,Telecommunications,0.4612223223456377,-0.6901313025480369,Unknown,Unpatched Software,Antivirus,0.8520305031984408
India,2022,SQL Injection,IT,-0.6170565461670187,-1.2126087668750167,Hacker Group,Zero-day,VPN,0.02547728735882126
China,2022,Malware,Banking,-0.994315196684011,0.8157030864155331,Insider,Social Engineering,Encryption,1.4354798320264075
Japan,2024,Man-in-the-Middle,Healthcare,0.7498981405589163,-0.839798894993892,Insider,Social Engineering,VPN,-0.8496967058831288
UK,2023,SQL Injection,Telecommunications,0.1155755845331077,0.6323992651981389,Unknown,Zero-day,Encryption,-0.8983174832854594
Australia,2018,DDoS,Education,-1.6394066460487027,-1.5855945640630176,Unknown,Social Engineering,Antivirus,1.5327213868310685
Australia,2021,Malware,Banking,-1.268053517685291,0.6381496080719115,Nation-state,Weak Passwords,AI-based Detection,1.2409967224170853
Germany,2024,Malware,Government,1.4936465482540182,0.6830174603569497,Hacker Group,Unpatched Software,Antivirus,0.12271884216348238
China,2016,Man-in-the-Middle,Banking,1.6253049539132636,-1.4441264707239154,Insider,Weak Passwords,Encryption,-0.8496967058831288
Japan,2015,Malware,Education,-1.1568907477355328,1.3615130757564284,Insider,Unpatched Software,Firewall,1.4354798320264075
India,2023,Malware,IT,0.1291235471207345,-1.1970411019743958,Insider,Weak Passwords,VPN,-0.12038504484817042
UK,2021,Malware,Government,0.4789388888063804,0.4795857143234413,Nation-state,Weak Passwords,VPN,-0.5579720414691455
USA,2023,Ransomware,Education,0.7231495990397558,-1.7284735093729493,Insider,Zero-day,AI-based Detection,-1.4331460347110956
UK,2017,Phishing,Banking,0.06312065246306554,-0.8450559571052473,Hacker Group,Social Engineering,Antivirus,-1.6762499217227482
India,2021,Man-in-the-Middle,Retail,-0.3318545645146698,0.6700231342588687,Insider,Weak Passwords,Firewall,1.7272044964403908
Brazil,2024,Ransomware,Government,-0.6351204962838543,-0.07626926508849513,Nation-state,Unpatched Software,Firewall,-0.7038343736761371
France,2017,DDoS,IT,-1.0439910595053092,0.39181278425557037,Nation-state,Weak Passwords,VPN,0.5603058387844574
Russia,2016,Ransomware,Government,0.3184476396914166,1.2082855829831989,Unknown,Unpatched Software,AI-based Detection,-1.4331460347110956
